Year,Bottom10_income_share,Bottom50_income_share,Top10_income_share,Top1_income_share,Country Code
2002,0.0038,0.2113,0.3417,0.0998,UKR
2003,0.0037,0.2066,0.353,0.1087,UKR
2004,0.0035,0.1992,0.3593,0.1171,UKR
2005,0.0037,0.2092,0.3445,0.1026,UKR
2006,0.0036,0.2038,0.3601,0.1187,UKR
2007,0.0038,0.2124,0.3409,0.1051,UKR
2008,0.004,0.2175,0.3346,0.0999,UKR
2009,0.0043,0.2318,0.3161,0.0868,UKR
2010,0.0045,0.2419,0.3042,0.0777,UKR
2011,0.0046,0.2437,0.3015,0.0783,UKR
2012,0.0048,0.2547,0.2849,0.0637,UKR
2013,0.0049,0.2597,0.2871,0.066,UKR
2014,0.0046,0.245,0.3022,0.0821,UKR
2015,0.0043,0.2328,0.3212,0.0922,UKR
2016,0.0041,0.2222,0.3339,0.1058,UKR
2017,0.0041,0.2227,0.3305,0.0996,UKR
2018,0.0042,0.2274,0.3286,0.0962,UKR
2019,0.0041,0.2259,0.3308,0.0933,UKR
2020,0.0041,0.2259,0.3308,0.0933,UKR
2021,0.0041,0.2259,0.3308,0.0933,UKR
2022,0.0041,0.2259,0.3308,0.0933,UKR
2023,0.0041,0.2259,0.3308,0.0933,UKR
2024,0.0041,0.2259,0.3308,0.0933,UKR
1965,0.0048,0.1098,0.6026,0.202,UGA
1966,0.005,0.1111,0.5947,0.1961,UGA
1967,0.0052,0.1119,0.5884,0.1934,UGA
1968,0.0053,0.1127,0.5824,0.1911,UGA
1969,0.0055,0.1139,0.5745,0.1853,UGA
1970,0.0057,0.1148,0.5681,0.1822,UGA
1980,0.0017,0.1166,0.5075000000000001,0.152,UGA
1981,0.0017,0.1166,0.5075000000000001,0.152,UGA
1982,0.0017,0.1166,0.5075000000000001,0.152,UGA
1983,0.0017,0.1166,0.5075000000000001,0.152,UGA
1984,0.0017,0.1166,0.5075000000000001,0.152,UGA
1985,0.0017,0.1166,0.5075000000000001,0.152,UGA
1986,0.0017,0.1166,0.5075000000000001,0.152,UGA
1987,0.0017,0.1166,0.5075000000000001,0.152,UGA
1988,0.0017,0.1166,0.5075000000000001,0.152,UGA
1989,0.0017,0.1166,0.5075000000000001,0.152,UGA
1990,0.0018,0.1203,0.5118,0.1684,UGA
1991,0.0019,0.124,0.5161,0.1848,UGA
1992,0.002,0.1277,0.5205000000000001,0.2013,UGA
1993,0.002,0.13,0.5126000000000001,0.1894,UGA
1994,0.0021,0.1323,0.5047,0.1774,UGA
1995,0.0022,0.1346,0.4968,0.1655,UGA
1996,0.0022,0.1369,0.4889,0.1535,UGA
1997,0.0021,0.1318,0.5033,0.1669,UGA
1998,0.002,0.1268,0.5177,0.1803,UGA
1999,0.0019,0.1217,0.5321,0.1936,UGA
2000,0.0019,0.1188,0.5427000000000001,0.2046,UGA
2001,0.0018,0.1158,0.5533,0.2156,UGA
2002,0.0018,0.1129,0.5639000000000001,0.2266,UGA
2003,0.0018,0.1156,0.5511,0.2111,UGA
2004,0.0019,0.1182,0.5383,0.1956,UGA
2005,0.0019,0.1209,0.5254,0.1801,UGA
2006,0.0019,0.12,0.531,0.1813,UGA
2007,0.0019,0.1192,0.5366000000000001,0.1825,UGA
2008,0.0019,0.1183,0.5421,0.1838,UGA
2009,0.0019,0.1175,0.5477000000000001,0.185,UGA
2010,0.002,0.1217,0.5332,0.1751,UGA
2011,0.002,0.1258,0.5188,0.1652,UGA
2012,0.0021,0.13,0.5043,0.1553,UGA
2013,0.0021,0.1278,0.5084000000000001,0.1591,UGA
2014,0.002,0.1256,0.5125000000000001,0.1629,UGA
2015,0.002,0.1235,0.5166000000000001,0.1667,UGA
2016,0.0019,0.1213,0.5207,0.1704,UGA
2017,0.0019,0.1215,0.524,0.185,UGA
2018,0.0019,0.1217,0.5273,0.1996,UGA
2019,0.0019,0.122,0.5305,0.2142,UGA
2020,0.0019,0.122,0.5305,0.2142,UGA
2021,0.0019,0.122,0.5305,0.2142,UGA
2022,0.0019,0.122,0.5305,0.2142,UGA
2023,0.0019,0.122,0.5305,0.2142,UGA
2024,0.0019,0.122,0.5305,0.2142,UGA
1965,0.0085,0.15674285714285713,0.3892875,0.1358625,USA
1966,0.0088,0.16045714285714285,0.3860125,0.1351625,USA
1967,0.0121,0.17085714285714285,0.3771375,0.13066250000000001,USA
1968,0.0121,0.1725142857142857,0.3748125,0.12941249999999999,USA
1969,0.0127,0.17667142857142856,0.3649875,0.1210375,USA
1970,0.0118,0.1757,0.36107500000000003,0.1146375,USA
1971,0.0113,0.17167142857142856,0.363975,0.115875,USA
1972,0.0107,0.1709857142857143,0.36617500000000003,0.11574999999999999,USA
1973,0.0119,0.1738714285714286,0.365625,0.11358750000000001,USA
1974,0.0128,0.1774,0.359275,0.1099125,USA
1975,0.012,0.17495714285714284,0.35985,0.109375,USA
1976,0.0121,0.1755,0.3594375,0.1090125,USA
1977,0.0119,0.17442857142857143,0.36088749999999997,0.11,USA
1978,0.0123,0.17504285714285714,0.3597125,0.109575,USA
1979,0.012,0.17635714285714285,0.3612875,0.113125,USA
1980,0.0112,0.17412857142857144,0.3567375,0.1088,USA
1981,0.0104,0.17094285714285715,0.36114999999999997,0.11096249999999999,USA
1982,0.009,0.16582857142857144,0.36448749999999996,0.11425,USA
1983,0.0075,0.15924285714285716,0.371275,0.1189125,USA
1984,0.008,0.15602857142857143,0.38206249999999997,0.1264375,USA
1985,0.0075,0.15465714285714285,0.38303750000000003,0.1278625,USA
1986,0.0069,0.1527857142857143,0.3811,0.1246625,USA
1987,0.0069,0.15157142857142855,0.3916,0.1374125,USA
1988,0.0065,0.14772857142857143,0.4087875,0.15733750000000002,USA
1989,0.0068,0.14927142857142855,0.4045875,0.1519875,USA
1990,0.006,0.14825714285714287,0.4043,0.1522125,USA
1991,0.0056,0.14734285714285716,0.3995125,0.1415625,USA
1992,0.0053,0.14122857142857143,0.4104625,0.1519375,USA
1993,0.0053,0.1425857142857143,0.4083625,0.14705,USA
1994,0.0057,0.14354285714285714,0.409,0.1459125,USA
1995,0.0055,0.14081428571428573,0.4150125,0.150925,USA
1996,0.0052,0.1384857142857143,0.423725,0.1583625,USA
1997,0.0053,0.13635714285714287,0.431125,0.165825,USA
1998,0.0052,0.1367,0.43465,0.1693375,USA
1999,0.0053,0.13531428571428572,0.4384125,0.1738625,USA
2000,0.0049,0.13477142857142857,0.442975,0.179625,USA
2001,0.0052,0.1365,0.435325,0.17204999999999998,USA
2002,0.0054,0.1376,0.4311375,0.16705,USA
2003,0.0048,0.13497142857142858,0.43245,0.16920000000000002,USA
2004,0.0047,0.13214285714285715,0.440125,0.1766125,USA
2005,0.0045,0.12827142857142856,0.4515125,0.1868875,USA
2006,0.0039,0.1254714285714286,0.4583875,0.1915,USA
2007,0.0043,0.12802857142857144,0.4560375,0.19041249999999998,USA
2008,0.0039,0.1278142857142857,0.451475,0.1856625,USA
2009,0.0037,0.12765714285714286,0.44103749999999997,0.1736375,USA
2010,0.0034,0.12398571428571428,0.4546125,0.1857625,USA
2011,0.0032,0.1208,0.459975,0.1883625,USA
2012,0.0027,0.11691428571428572,0.4724375,0.2023375,USA
2013,0.0036,0.12157142857142857,0.4639375,0.190825,USA
2014,0.0031,0.11882857142857142,0.4708625,0.19592500000000002,USA
2015,0.0028,0.11939999999999999,0.46904285714285715,0.1943857142857143,USA
2016,0.0024,0.11771428571428573,0.46777142857142856,0.1920714285714286,USA
2017,0.0024,0.11987142857142856,0.4704428571428571,0.19761428571428571,USA
2018,0.0024,0.11862857142857142,0.4738142857142857,0.1996,USA
2019,0.0025,0.121,0.4724,0.19772857142857145,USA
2020,0.0036,0.137,0.4461,0.1817,USA
2021,0.0043,0.1346,0.4607,0.1988,USA
2022,0.0043,0.1334,0.4686,0.2073,USA
2023,0.0042,0.1344,0.4676,0.2073,USA
2024,0.0042,0.1344,0.4676,0.2073,USA
1980,0.0011,0.1361,0.4842,0.1901,URY
1981,0.0011,0.1361,0.4842,0.1901,URY
1982,0.0011,0.1361,0.4842,0.1901,URY
1983,0.0011,0.1361,0.4842,0.1901,URY
1984,0.0011,0.1361,0.4842,0.1901,URY
1985,0.0011,0.1361,0.4842,0.1901,URY
1986,0.0011,0.1361,0.4842,0.1901,URY
1987,0.0011,0.1361,0.4842,0.1901,URY
1988,0.0011,0.1361,0.4842,0.1901,URY
1989,0.0011,0.1361,0.4842,0.1901,URY
1990,0.0011,0.1361,0.4842,0.1901,URY
1991,0.0011,0.1361,0.4842,0.1901,URY
1992,0.0011,0.1361,0.4842,0.1901,URY
1993,0.0011,0.1361,0.4842,0.1901,URY
1994,0.0011,0.1361,0.4842,0.1901,URY
1995,0.0011,0.1361,0.4842,0.1901,URY
1996,0.0011,0.1361,0.4842,0.1901,URY
1997,0.0011,0.1361,0.4842,0.1901,URY
1998,0.0011,0.1361,0.4842,0.1901,URY
1999,0.0011,0.1361,0.4842,0.1901,URY
2000,0.0011,0.1361,0.4842,0.1901,URY
2001,0.0012,0.1303,0.5045000000000001,0.2211,URY
2002,0.0002,0.1294,0.4965,0.1963,URY
2003,0.0,0.1237,0.5128,0.2237,URY
2004,0.0008,0.1259,0.5022,0.2132,URY
2005,0.0012,0.1296,0.489,0.1796,URY
2006,0.0018,0.1296,0.4931,0.2043,URY
2007,0.0023,0.1296,0.4972,0.2291,URY
2008,0.0033,0.134,0.4968,0.2262,URY
2009,0.0036,0.14,0.4807,0.2158,URY
2010,0.0045,0.1463,0.4685,0.1997,URY
2011,0.0048,0.1559,0.4499,0.1905,URY
2012,0.0046,0.1609,0.4293,0.1562,URY
2013,0.0054,0.1647,0.4389,0.1729,URY
2014,0.0051,0.1619,0.4332,0.1753,URY
2015,0.0044,0.1597,0.443,0.1816,URY
2016,0.0038,0.1551,0.446,0.1887,URY
2017,0.0033,0.1526,0.4551,0.1819,URY
2018,0.0028,0.1503,0.4607,0.1875,URY
2019,0.0024,0.1509,0.452,0.1729,URY
2020,0.0009,0.1469,0.4504,0.1738,URY
2021,0.0012,0.1447,0.459,0.1829,URY
2022,0.0017,0.1525,0.443,0.1573,URY
2023,0.0014,0.1449,0.4655,0.2135,URY
2024,0.0014,0.1449,0.4655,0.2135,URY
1980,0.0052,0.2773,0.2472,0.0406,UZB
1981,0.0052,0.2771,0.2472,0.0422,UZB
1982,0.0052,0.2769,0.2471,0.0438,UZB
1983,0.0052,0.2767,0.2471,0.0454,UZB
1984,0.0052,0.2765,0.2471,0.0469,UZB
1985,0.0052,0.2762,0.2471,0.0484,UZB
1986,0.0052,0.2761,0.2468,0.05,UZB
1987,0.0052,0.276,0.2466,0.0515,UZB
1988,0.0051,0.2758,0.2464,0.053,UZB
1989,0.0051,0.2738,0.2457,0.0559,UZB
1990,0.0056,0.2837,0.2395,0.0745,UZB
1991,0.0051,0.2629,0.2702,0.0871,UZB
1992,0.0046,0.2421,0.3008,0.0997,UZB
1993,0.0041,0.2214,0.3313,0.1122,UZB
1994,0.0036,0.2007,0.3617,0.1247,UZB
1995,0.0032,0.1801,0.3921,0.1371,UZB
1996,0.0027,0.1595,0.4224,0.1496,UZB
1997,0.0022,0.1388,0.4527,0.162,UZB
1998,0.0017,0.118,0.483,0.1744,UZB
1999,0.002,0.1315,0.469,0.1732,UZB
2000,0.0023,0.145,0.455,0.172,UZB
2001,0.0025,0.1496,0.4516,0.1693,UZB
2002,0.0026,0.1545,0.448,0.1665,UZB
2003,0.0024,0.1467,0.4547,0.1658,UZB
2004,0.0024,0.1467,0.4547,0.1658,UZB
2005,0.0024,0.1467,0.4547,0.1658,UZB
2006,0.0024,0.1467,0.4547,0.1658,UZB
2007,0.0024,0.1467,0.4547,0.1658,UZB
2008,0.0024,0.1467,0.4547,0.1658,UZB
2009,0.0024,0.1467,0.4547,0.1658,UZB
2010,0.0024,0.1467,0.4547,0.1658,UZB
2011,0.0024,0.1467,0.4547,0.1658,UZB
2012,0.0024,0.1467,0.4547,0.1658,UZB
2013,0.0024,0.1467,0.4547,0.1658,UZB
2014,0.0024,0.1467,0.4547,0.1658,UZB
2015,0.0024,0.1467,0.4547,0.1658,UZB
2016,0.0025,0.1495,0.452,0.1629,UZB
2017,0.0024,0.1462,0.4553,0.1665,UZB
2018,0.0024,0.1462,0.4553,0.1665,UZB
2019,0.0024,0.1462,0.4553,0.1665,UZB
2020,0.0024,0.1462,0.4553,0.1665,UZB
2021,0.0024,0.1462,0.4553,0.1665,UZB
2022,0.0024,0.1462,0.4553,0.1665,UZB
2023,0.0024,0.1462,0.4553,0.1665,UZB
2024,0.0024,0.1462,0.4553,0.1665,UZB
1980,0.0009,0.0819,0.5594,0.2375,VCT
1981,0.0009,0.0816,0.5593,0.2364,VCT
1982,0.0009,0.0813,0.5593,0.2353,VCT
1983,0.0009,0.081,0.5593,0.2342,VCT
1984,0.0009,0.0807,0.5592,0.2331,VCT
1985,0.0009,0.0803,0.5592,0.2319,VCT
1986,0.0009,0.08,0.5592,0.2307,VCT
1987,0.0009,0.0796,0.5591,0.2295,VCT
1988,0.0009,0.0793,0.5591,0.2283,VCT
1989,0.0008,0.0789,0.5591,0.227,VCT
1990,0.0008,0.0785,0.559,0.2258,VCT
1991,0.0008,0.0789,0.558,0.2257,VCT
1992,0.0008,0.0793,0.557,0.2255,VCT
1993,0.0008,0.0797,0.556,0.2254,VCT
1994,0.0008,0.08,0.555,0.2253,VCT
1995,0.0008,0.0804,0.554,0.2252,VCT
1996,0.0008,0.0807,0.5531,0.2251,VCT
1997,0.0008,0.0811,0.5521,0.225,VCT
1998,0.0008,0.0814,0.5512,0.2249,VCT
1999,0.0008,0.0818,0.5503,0.2248,VCT
2000,0.0008,0.0821,0.5494,0.2247,VCT
2001,0.0008,0.0826,0.5477000000000001,0.2231,VCT
2002,0.0008,0.083,0.546,0.2216,VCT
2003,0.0008,0.0835,0.5445,0.2202,VCT
2004,0.0008,0.0839,0.543,0.2189,VCT
2005,0.0008,0.0843,0.5416000000000001,0.2176,VCT
2006,0.0009,0.0846,0.5403,0.2164,VCT
2007,0.0009,0.085,0.539,0.2153,VCT
2008,0.0009,0.0853,0.5378000000000001,0.2142,VCT
2009,0.0009,0.0857,0.5366000000000001,0.2131,VCT
2010,0.0009,0.086,0.5355,0.2121,VCT
2011,0.0009,0.0917,0.5303,0.212,VCT
2012,0.001,0.0974,0.5252,0.212,VCT
2013,0.001,0.103,0.52,0.212,VCT
2014,0.001,0.1086,0.515,0.212,VCT
2015,0.0011,0.1141,0.5099,0.2119,VCT
2016,0.0011,0.1197,0.5049,0.2119,VCT
2017,0.0012,0.1251,0.4999,0.2119,VCT
2018,0.0012,0.1306,0.4950000000000001,0.2118,VCT
2019,0.0012,0.136,0.4901,0.2118,VCT
2020,0.0013,0.1413,0.4852,0.2118,VCT
2021,0.0013,0.1413,0.4852,0.2118,VCT
2022,0.0013,0.1413,0.4852,0.2118,VCT
2023,0.0013,0.1413,0.4852,0.2118,VCT
2024,0.0013,0.1413,0.4852,0.2118,VCT
1980,0.0001,0.0839,0.5541,0.2227,VEN
1981,0.0001,0.0839,0.5541,0.2227,VEN
1982,0.0001,0.0839,0.5541,0.2227,VEN
1983,0.0001,0.0839,0.5541,0.2227,VEN
1984,0.0001,0.0839,0.5541,0.2227,VEN
1985,0.0001,0.0839,0.5541,0.2227,VEN
1986,0.0001,0.0839,0.5541,0.2227,VEN
1987,0.0001,0.0839,0.5541,0.2227,VEN
1988,0.0001,0.0839,0.5541,0.2227,VEN
1989,0.0001,0.0839,0.5541,0.2227,VEN
1990,0.0001,0.0839,0.5541,0.2227,VEN
1991,0.0001,0.0839,0.5541,0.2227,VEN
1992,0.0001,0.0839,0.5541,0.2227,VEN
1993,0.0001,0.0839,0.5541,0.2227,VEN
1994,0.0001,0.0839,0.5541,0.2227,VEN
1995,0.0001,0.0839,0.5541,0.2227,VEN
1996,0.0001,0.0839,0.5541,0.2227,VEN
1997,0.0001,0.0839,0.5541,0.2227,VEN
1998,0.0001,0.0839,0.5541,0.2227,VEN
1999,0.0001,0.0839,0.5541,0.2227,VEN
2000,0.0001,0.0839,0.5541,0.2227,VEN
2001,0.0001,0.0802,0.5641,0.2279,VEN
2002,0.0,0.081,0.5619000000000001,0.2245,VEN
2003,0.0,0.0848,0.562,0.233,VEN
2004,0.0001,0.0872,0.5588000000000001,0.2414,VEN
2005,0.0001,0.087,0.5548000000000001,0.2275,VEN
2006,0.0002,0.0904,0.5516,0.2323,VEN
2007,0.0003,0.0892,0.5618000000000001,0.2473,VEN
2008,0.0004,0.0916,0.553,0.2395,VEN
2009,0.0004,0.0933,0.5446,0.2285,VEN
2010,0.0005,0.0947,0.5455,0.2378,VEN
2011,0.0005,0.0978,0.5384,0.2391,VEN
2012,0.0005,0.1003,0.5325,0.2362,VEN
2013,0.0006,0.1009,0.5398000000000001,0.249,VEN
2014,0.0005,0.1025,0.5319,0.2549,VEN
2015,0.0005,0.1031,0.5282,0.233,VEN
2016,0.0004,0.1028,0.5295,0.2345,VEN
2017,0.0003,0.102,0.5299,0.2248,VEN
2018,0.0003,0.1011,0.5327000000000001,0.2284,VEN
2019,0.0003,0.1015,0.5258,0.2266,VEN
2020,0.0001,0.0869,0.5411,0.2362,VEN
2021,0.0001,0.0949,0.5304,0.2279,VEN
2022,0.0002,0.1014,0.5214,0.2199,VEN
2023,0.0002,0.1011,0.5212,0.2197,VEN
2024,0.0002,0.1011,0.5212,0.2197,VEN
1980,0.0009,0.0819,0.5594,0.2375,VGB
1981,0.0009,0.0816,0.5593,0.2364,VGB
1982,0.0009,0.0813,0.5593,0.2353,VGB
1983,0.0009,0.081,0.5593,0.2342,VGB
1984,0.0009,0.0807,0.5592,0.2331,VGB
1985,0.0009,0.0803,0.5592,0.2319,VGB
1986,0.0009,0.08,0.5592,0.2307,VGB
1987,0.0009,0.0796,0.5591,0.2295,VGB
1988,0.0009,0.0793,0.5591,0.2283,VGB
1989,0.0008,0.0789,0.5591,0.227,VGB
1990,0.0008,0.0785,0.559,0.2258,VGB
1991,0.0008,0.0789,0.558,0.2257,VGB
1992,0.0008,0.0793,0.557,0.2255,VGB
1993,0.0008,0.0797,0.556,0.2254,VGB
1994,0.0008,0.08,0.555,0.2253,VGB
1995,0.0008,0.0804,0.554,0.2252,VGB
1996,0.0008,0.0807,0.5531,0.2251,VGB
1997,0.0008,0.0811,0.5521,0.225,VGB
1998,0.0008,0.0814,0.5512,0.2249,VGB
1999,0.0008,0.0818,0.5503,0.2248,VGB
2000,0.0008,0.0821,0.5494,0.2247,VGB
2001,0.0008,0.0826,0.5477000000000001,0.2231,VGB
2002,0.0008,0.083,0.546,0.2216,VGB
2003,0.0008,0.0835,0.5445,0.2202,VGB
2004,0.0008,0.0839,0.543,0.2189,VGB
2005,0.0008,0.0843,0.5416000000000001,0.2176,VGB
2006,0.0009,0.0846,0.5403,0.2164,VGB
2007,0.0009,0.085,0.539,0.2153,VGB
2008,0.0009,0.0853,0.5378000000000001,0.2142,VGB
2009,0.0009,0.0857,0.5366000000000001,0.2131,VGB
2010,0.0009,0.086,0.5355,0.2121,VGB
2011,0.0009,0.0917,0.5303,0.212,VGB
2012,0.001,0.0974,0.5252,0.212,VGB
2013,0.001,0.103,0.52,0.212,VGB
2014,0.001,0.1086,0.515,0.212,VGB
2015,0.0011,0.1141,0.5099,0.2119,VGB
2016,0.0011,0.1197,0.5049,0.2119,VGB
2017,0.0012,0.1251,0.4999,0.2119,VGB
2018,0.0012,0.1306,0.4950000000000001,0.2118,VGB
2019,0.0012,0.136,0.4901,0.2118,VGB
2020,0.0013,0.1413,0.4852,0.2118,VGB
2021,0.0013,0.1413,0.4852,0.2118,VGB
2022,0.0013,0.1413,0.4852,0.2118,VGB
2023,0.0013,0.1413,0.4852,0.2118,VGB
2024,0.0013,0.1413,0.4852,0.2118,VGB
1970,0.0141,0.1571,0.5054000000000001,0.207,VNM
1980,0.0023,0.1391,0.4582,0.1642,VNM
1981,0.0023,0.1391,0.4582,0.1642,VNM
1982,0.0023,0.1391,0.4582,0.1642,VNM
1983,0.0023,0.1391,0.4582,0.1642,VNM
1984,0.0023,0.1391,0.4582,0.1642,VNM
1985,0.0023,0.1391,0.4582,0.1642,VNM
1986,0.0023,0.1391,0.4582,0.1642,VNM
1987,0.0023,0.1391,0.4582,0.1642,VNM
1988,0.0023,0.1391,0.4582,0.1642,VNM
1989,0.0023,0.1391,0.4582,0.1642,VNM
1990,0.0023,0.1391,0.4582,0.1642,VNM
1991,0.0023,0.1391,0.4582,0.1642,VNM
1992,0.0023,0.1391,0.4582,0.1642,VNM
1993,0.0023,0.1394,0.4596,0.1648,VNM
1994,0.0023,0.1389,0.4615,0.1663,VNM
1995,0.0023,0.1389,0.4627,0.167,VNM
1996,0.0023,0.1394,0.4632,0.1671,VNM
1997,0.0023,0.1395,0.4641,0.1675,VNM
1998,0.0023,0.1396,0.464,0.1675,VNM
1999,0.0023,0.1375,0.466,0.1669,VNM
2000,0.0022,0.1328,0.4706,0.1699,VNM
2001,0.0021,0.1296,0.4737,0.1712,VNM
2002,0.0021,0.1287,0.4747,0.1699,VNM
2003,0.0021,0.1305,0.4675,0.1657,VNM
2004,0.0021,0.1303,0.4629,0.1643,VNM
2005,0.0021,0.1352,0.4537,0.1618,VNM
2006,0.0022,0.1403,0.4444,0.1589,VNM
2007,0.0023,0.1406,0.447,0.1617,VNM
2008,0.0023,0.1408,0.4497,0.1645,VNM
2009,0.0021,0.1323,0.468,0.1824,VNM
2010,0.002,0.126,0.4826,0.1967,VNM
2011,0.0021,0.1348,0.4622,0.1806,VNM
2012,0.0023,0.1435,0.4429,0.1651,VNM
2013,0.0023,0.1461,0.4383,0.1626,VNM
2014,0.0024,0.1475,0.4352,0.1614,VNM
2015,0.0023,0.1466,0.4365,0.1631,VNM
2016,0.0023,0.1454,0.4383,0.1651,VNM
2017,0.0023,0.1457,0.438,0.1612,VNM
2018,0.0023,0.1463,0.4375,0.1574,VNM
2019,0.0023,0.1463,0.4375,0.1574,VNM
2020,0.0023,0.1463,0.4375,0.1574,VNM
2021,0.0023,0.1463,0.4375,0.1574,VNM
2022,0.0023,0.1463,0.4375,0.1574,VNM
2023,0.0023,0.1463,0.4375,0.1574,VNM
2024,0.0023,0.1463,0.4375,0.1574,VNM
1980,0.0028,0.2121,0.3534,0.0885,VUT
1981,0.0027,0.2117,0.3543,0.09,VUT
1982,0.0027,0.2113,0.3553,0.0914,VUT
1983,0.0027,0.2108,0.3562,0.0929,VUT
1984,0.0027,0.2104,0.3572,0.0944,VUT
1985,0.0027,0.21,0.3581,0.096,VUT
1986,0.0027,0.2095,0.3591,0.0976,VUT
1987,0.0027,0.209,0.3602,0.0992,VUT
1988,0.0027,0.2086,0.3612,0.1008,VUT
1989,0.0027,0.2081,0.3623,0.1025,VUT
1990,0.0027,0.2076,0.3634,0.1042,VUT
1991,0.0027,0.2075,0.3665,0.107,VUT
1992,0.0027,0.2075,0.3695,0.1096,VUT
1993,0.0027,0.2075,0.3725,0.1122,VUT
1994,0.0027,0.2074,0.3753,0.1147,VUT
1995,0.0027,0.2074,0.3781,0.1172,VUT
1996,0.0027,0.2073,0.3808,0.1195,VUT
1997,0.0027,0.2073,0.3834,0.1218,VUT
1998,0.0027,0.2073,0.3859,0.124,VUT
1999,0.0027,0.2072,0.3883,0.1261,VUT
2000,0.0027,0.2072,0.3907,0.1282,VUT
2001,0.0026,0.2027,0.3995,0.132,VUT
2002,0.0026,0.1983,0.408,0.1358,VUT
2003,0.0025,0.194,0.4164,0.1394,VUT
2004,0.0025,0.1898,0.4246,0.1429,VUT
2005,0.0024,0.1857,0.4326,0.1464,VUT
2006,0.0023,0.1817,0.4404,0.1498,VUT
2007,0.0023,0.1778,0.448,0.1531,VUT
2008,0.0022,0.1739,0.4554,0.1564,VUT
2009,0.0022,0.1702,0.4627,0.1595,VUT
2010,0.0021,0.1665,0.4699,0.1626,VUT
2011,0.0021,0.1655,0.4718,0.1624,VUT
2012,0.0021,0.1645,0.4737,0.1622,VUT
2013,0.0021,0.1636,0.4754,0.162,VUT
2014,0.0021,0.1627,0.4771,0.1618,VUT
2015,0.0021,0.1619,0.4788,0.1617,VUT
2016,0.0021,0.1611,0.4803,0.1615,VUT
2017,0.002,0.1603,0.4818,0.1613,VUT
2018,0.002,0.1596,0.4832,0.1612,VUT
2019,0.002,0.1589,0.4846,0.161,VUT
2020,0.002,0.1582,0.4859,0.1609,VUT
2021,0.002,0.1582,0.4859,0.1609,VUT
2022,0.002,0.1582,0.4859,0.1609,VUT
2023,0.002,0.1582,0.4859,0.1609,VUT
2024,0.002,0.1582,0.4859,0.1609,VUT
1980,0.0028,0.2121,0.3534,0.0885,WSM
1981,0.0027,0.2117,0.3543,0.09,WSM
1982,0.0027,0.2113,0.3553,0.0914,WSM
1983,0.0027,0.2108,0.3562,0.0929,WSM
1984,0.0027,0.2104,0.3572,0.0944,WSM
1985,0.0027,0.21,0.3581,0.096,WSM
1986,0.0027,0.2095,0.3591,0.0976,WSM
1987,0.0027,0.209,0.3602,0.0992,WSM
1988,0.0027,0.2086,0.3612,0.1008,WSM
1989,0.0027,0.2081,0.3623,0.1025,WSM
1990,0.0027,0.2076,0.3634,0.1042,WSM
1991,0.0027,0.2075,0.3665,0.107,WSM
1992,0.0027,0.2075,0.3695,0.1096,WSM
1993,0.0027,0.2075,0.3725,0.1122,WSM
1994,0.0027,0.2074,0.3753,0.1147,WSM
1995,0.0027,0.2074,0.3781,0.1172,WSM
1996,0.0027,0.2073,0.3808,0.1195,WSM
1997,0.0027,0.2073,0.3834,0.1218,WSM
1998,0.0027,0.2073,0.3859,0.124,WSM
1999,0.0027,0.2072,0.3883,0.1261,WSM
2000,0.0027,0.2072,0.3907,0.1282,WSM
2001,0.0026,0.2027,0.3995,0.132,WSM
2002,0.0026,0.1983,0.408,0.1358,WSM
2003,0.0025,0.194,0.4164,0.1394,WSM
2004,0.0025,0.1898,0.4246,0.1429,WSM
2005,0.0024,0.1857,0.4326,0.1464,WSM
2006,0.0023,0.1817,0.4404,0.1498,WSM
2007,0.0023,0.1778,0.448,0.1531,WSM
2008,0.0022,0.1739,0.4554,0.1564,WSM
2009,0.0022,0.1702,0.4627,0.1595,WSM
2010,0.0021,0.1665,0.4699,0.1626,WSM
2011,0.0021,0.1655,0.4718,0.1624,WSM
2012,0.0021,0.1645,0.4737,0.1622,WSM
2013,0.0021,0.1636,0.4754,0.162,WSM
2014,0.0021,0.1627,0.4771,0.1618,WSM
2015,0.0021,0.1619,0.4788,0.1617,WSM
2016,0.0021,0.1611,0.4803,0.1615,WSM
2017,0.002,0.1603,0.4818,0.1613,WSM
2018,0.002,0.1596,0.4832,0.1612,WSM
2019,0.002,0.1589,0.4846,0.161,WSM
2020,0.002,0.1582,0.4859,0.1609,WSM
2021,0.002,0.1582,0.4859,0.1609,WSM
2022,0.002,0.1582,0.4859,0.1609,WSM
2023,0.002,0.1582,0.4859,0.1609,WSM
2024,0.002,0.1582,0.4859,0.1609,WSM
1980,0.0015,0.0999,0.5668000000000001,0.227,YEM
1981,0.0015,0.0999,0.5668000000000001,0.227,YEM
1982,0.0015,0.0999,0.5668000000000001,0.227,YEM
1983,0.0015,0.0999,0.5668000000000001,0.227,YEM
1984,0.0015,0.0999,0.5668000000000001,0.227,YEM
1985,0.0015,0.0999,0.5668000000000001,0.227,YEM
1986,0.0015,0.0999,0.5668000000000001,0.227,YEM
1987,0.0015,0.0999,0.5668000000000001,0.227,YEM
1988,0.0015,0.0999,0.5668000000000001,0.227,YEM
1989,0.0015,0.0999,0.5668000000000001,0.227,YEM
1990,0.0015,0.0999,0.5668000000000001,0.227,YEM
1991,0.0015,0.0999,0.5668000000000001,0.227,YEM
